Date, Open, High, Low, Close, Volume
1/14/2013,137.19,137.32,135.66,136.13,2862478
1/15/2013,135.55,137.255,135.12,135.59,4325884
1/16/2013,138.94,141.58,137.9,141.09,10654650
1/17/2013,140.89,141.95,139.62,141.01,6596062
1/18/2013,141.35,144.81,141.24,144.45,7351019
1/22/2013,144.01,146.28,143.34,145.95,5158829
1/23/2013,145.78,145.94,144.8066,145.56,3950679
1/24/2013,145,146.745,144.06,144.96,4638187
1/25/2013,144.18,145.27,143.3,144.46,4640353
1/28/2013,144.43,145.25,143.69,144.15,3045923
1/29/2013,144.1,147.5,143.84,147.1,4521925
1/30/2013,146.81,147.42,145.91,147.15,4084256
1/31/2013,146.26,148,146.26,147.86,3683006
2/1/2013,148.51,150.395,147.76,149.9,4564387
2/4/2013,148.25,148.95,146.615,147.52,4680197
2/5/2013,148.35,150.75,148.18,150.45,4219757
2/6/2013,149.75,151.14,149.17,151.12,3942629
2/7/2013,150.76,152.5,149,150.26,4891850
2/8/2013,150.78,151.97,150.35,151.6,3612713
2/11/2013,151.42,152.87,150.9601,152.24,3752174
2/12/2013,152.48,154.32,151.79,154.11,4310451
2/13/2013,154.11,154.85,153.28,154.52,4369476
2/14/2013,153.84,156.719,153.62,155.93,5037537
2/15/2013,156.4,156.54,154.08,154.99,4254701
2/19/2013,155.69,159,155.25,158.65,5105361
2/20/2013,158.22,158.5,154.56,155.18,5032420
2/21/2013,153.72,153.95,149.8,150.88,8319596
2/22/2013,152.37,154.13,152.05,154.09,4773547
2/25/2013,155.19,155.69,147.6,147.65,6296432
2/26/2013,148.11,149.46,146.71,148,5687228
2/27/2013,147.87,152.05,147.76,151.65,4696452
2/28/2013,151.35,152.4,149.76,149.76,4957378
3/1/2013,148.12,151.7,147.22,150.53,4539232
3/4/2013,150.01,152.47,149.71,152.18,3209780
3/5/2013,153.45,154.96,152.8,152.96,4597671
3/6/2013,154.06,155.05,152.8,154.13,3593845
3/7/2013,154.7,157.19,154.5,156.62,3893304
3/8/2013,155.89,156.23,152.01,152.98,6615419
3/11/2013,152.45,154.32,152.36,153.3,3587737
3/12/2013,153.3,153.8,150.46,151.85,3432598
3/13/2013,152.03,152.867,150.58,151.91,3357622
3/14/2013,152.27,154.34,152.16,154.02,3886769
3/15/2013,151.35,155.63,151.3,154.84,7304060
